InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category
INV100132,BOO2956,Textbook,1,2023-10-10,38.65,10019.0,United Kingdom,Books
INV102983,BOO8802,Non-Fiction Book,1,2023-10-10,14.2,10420.0,France,Books
INV103015,TOY9509,Puzzle,-2,2023-10-10,38.57,10024.0,Spain,Toys
INV104509,BOO3112,Textbook,5,2023-10-10,15.3,10053.0,United Kingdom,Books
INV103823,CLO4360,Scarf,10,2023-10-10,182.86,10439.0,United Kingdom,Clothing
INV104236,BOO9987,Textbook,1,2023-10-10,35.31,10236.0,France,Books
INV100175,BOO1140,Comic Book,2,2023-10-10,30.91,10182.0,United Kingdom,Books
INV100735,ELE8715,Webcam,2,2023-10-10,370.61,10438.0,USA,Electronics
INV103123,ELE2500,Mouse,3,2023-10-11,470.71,10360.0,United Kingdom,Electronics
INV102947,BOO9296,Comic Book,3,2023-10-11,16.95,10496.0,France,Books
INV101990,TOY5759,Action Figure,5,2023-10-11,25.64,10408.0,United Kingdom,Toys
INV104369,CLO2846,T-Shirt,1,2023-10-11,62.19,10193.0,United Kingdom,Clothing
INV100157,ELE2814,Mouse,2,2023-10-11,792.43,10057.0,United Kingdom,Electronics
INV100321,TOY5675,Puzzle,1,2023-10-11,76.13,10215.0,France,Toys
INV100163,ELE9307,Laptop,1,2023-10-11,54.47,10248.0,United Kingdom,Electronics
INV102529,HOM9471,Picture Frame,10,2023-10-11,107.49,10000.0,USA,Home & Garden
INV104447,BOO7510,Magazine,6,2023-10-11,12.26,10321.0,France,Books
INV100572,BOO3713,Comic Book,2,2023-10-11,37.75,,United Kingdom,Books
INV103350,ELE6235,Headphones,6,2023-10-11,631.19,10378.0,United Kingdom,Electronics
INV103476,CLO7731,Dress,10,2023-10-11,179.86,10102.0,United Kingdom,Clothing
INV101611,CLO5695,Hat,1,2023-10-11,119.74,10410.0,United Kingdom,Clothing
INV100807,ELE4932,Webcam,4,2023-10-12,309.58,10132.0,United Kingdom,Electronics
INV102642,CLO5664,Jeans,12,2023-10-12,37.01,10143.0,Germany,Clothing
INV102009,TOY6974,Action Figure,1,2023-10-12,30.95,10086.0,United Kingdom,Toys
INV104548,ELE4168,Headphones,2,2023-10-12,584.81,10235.0,United Kingdom,Electronics
INV101722,CLO1781,Scarf,1,2023-10-12,72.51,10337.0,Switzerland,Clothing
INV101196,BOO8280,Non-Fiction Book,3,2023-10-12,34.79,10137.0,United Kingdom,Books
INV102030,ELE4838,Headphones,6,2023-10-12,774.6,10017.0,United Kingdom,Electronics
INV101286,TOY9215,Action Figure,3,2023-10-12,63.38,10105.0,France,Toys
INV103430,CLO8008,Scarf,1,2023-10-12,54.31,10109.0,Germany,Clothing
INV101709,TOY6607,Board Game,1,2023-10-12,66.64,10276.0,United Kingdom,Toys
INV103314,ELE4661,Mouse,4,2023-10-12,668.2,10373.0,United Kingdom,Electronics
INV103967,HOM3939,Picture Frame,1,2023-10-12,120.21,10207.0,Netherlands,Home & Garden
INV100517,ELE2861,Headphones,3,2023-10-12,231.81,10330.0,Germany,Electronics
INV101222,TOY6755,Board Game,1,2023-10-12,71.32,10471.0,Australia,Toys
INV100467,ELE8440,Keyboard,3,2023-10-12,510.28,10471.0,Netherlands,Electronics
INV101727,TOY8385,Action Figure,4,2023-10-12,37.3,10435.0,United Kingdom,Toys
INV100319,TOY9465,Doll,1,2023-10-13,31.12,10015.0,United Kingdom,Toys
INV100559,BOO8246,Magazine,2,2023-10-13,21.61,10231.0,United Kingdom,Books
INV102336,TOY5008,Building Blocks,6,2023-10-13,27.22,10137.0,United Kingdom,Toys
INV100168,CLO9975,Dress,1,2023-10-13,11.62,10406.0,United Kingdom,Clothing
INV103563,CLO6933,Jeans,4,2023-10-13,168.89,10481.0,Spain,Clothing
INV102303,BOO5719,Magazine,1,2023-10-13,17.28,10195.0,United Kingdom,Books
INV101224,TOY8105,Building Blocks,5,2023-10-13,31.07,10226.0,United Kingdom,Toys
INV100794,ELE7183,Laptop,-2,2023-10-13,759.38,,United Kingdom,Electronics
INV103136,ELE6964,Webcam,3,2023-10-13,309.04,10092.0,United Kingdom,Electronics
INV101040,ELE8906,Webcam,1,2023-10-13,483.19,10469.0,United Kingdom,Electronics
INV103037,HOM2326,Garden Tools,1,2023-10-13,97.68,10394.0,United Kingdom,Home & Garden
INV100716,ELE7364,USB Cable,2,2023-10-13,531.34,10020.0,France,Electronics
INV104160,TOY9273,Board Game,1,2023-10-14,59.74,10149.0,France,Toys
INV103544,TOY3824,Action Figure,3,2023-10-14,60.76,10102.0,France,Toys
INV102072,TOY9166,Board Game,2,2023-10-14,36.92,10008.0,United Kingdom,Toys
INV104822,BOO2452,Fiction Book,1,2023-10-14,39.32,10039.0,United Kingdom,Books
INV101354,CLO1788,Jacket,2,2023-10-14,90.17,10106.0,United Kingdom,Clothing
INV102310,CLO1759,Jeans,10,2023-10-14,35.64,10294.0,United Kingdom,Clothing
INV101971,CLO3693,Scarf,3,2023-10-14,136.41,10037.0,Germany,Clothing
INV101150,TOY4641,Action Figure,4,2023-10-14,31.76,,United Kingdom,Toys
INV102430,ELE6766,Mouse,3,2023-10-14,632.87,10153.0,United Kingdom,Electronics
INV102413,HOM3994,Lamp,1,2023-10-15,91.59,10031.0,United Kingdom,Home & Garden
INV101247,BOO9340,Fiction Book,6,2023-10-15,24.32,10433.0,Germany,Books
INV102598,HOM9408,Vase,2,2023-10-15,88.71,10291.0,United Kingdom,Home & Garden
INV102613,CLO8865,Scarf,2,2023-10-15,185.17,10152.0,United Kingdom,Clothing
INV102597,ELE9835,USB Cable,5,2023-10-15,135.3,10064.0,United Kingdom,Electronics
INV100760,BOO7378,Non-Fiction Book,1,2023-10-15,11.69,10223.0,United Kingdom,Books
INV100391,TOY3048,Action Figure,12,2023-10-15,36.28,10326.0,Germany,Toys
INV101452,TOY7236,Puzzle,3,2023-10-15,42.56,10291.0,United Kingdom,Toys
INV101242,TOY9705,Board Game,1,2023-10-15,17.77,10066.0,United Kingdom,Toys
INV101730,BOO4367,Magazine,1,2023-10-15,9.73,10061.0,United Kingdom,Books
INV102340,ELE4723,USB Cable,1,2023-10-15,280.77,10125.0,Germany,Electronics
INV101886,TOY8933,Doll,2,2023-10-15,72.07,10029.0,United Kingdom,Toys
INV104382,HOM4311,Vase,5,2023-10-15,93.15,10204.0,United Kingdom,Home & Garden
INV103875,CLO2120,Hat,1,2023-10-15,189.65,10040.0,United Kingdom,Clothing
INV103361,TOY5383,Puzzle,20,2023-10-15,68.72,10034.0,United Kingdom,Toys
INV100362,CLO7219,Jeans,3,2023-10-15,176.61,10297.0,United Kingdom,Clothing
INV102264,CLO9841,Scarf,1,2023-10-15,130.47,10390.0,United Kingdom,Clothing
INV101270,HOM5409,Plant Pot,4,2023-10-15,148.88,10331.0,United Kingdom,Home & Garden
INV101058,CLO4870,Scarf,2,2023-10-15,186.41,10445.0,United Kingdom,Clothing
INV104882,CLO3720,T-Shirt,6,2023-10-15,94.54,10119.0,Switzerland,Clothing
INV100722,ELE2812,Monitor,1,2023-10-16,505.61,,United Kingdom,Electronics
INV102891,HOM8852,Garden Tools,2,2023-10-16,12.71,10457.0,United Kingdom,Home & Garden
INV102069,TOY2478,Building Blocks,1,2023-10-16,56.69,10107.0,United Kingdom,Toys
INV101628,ELE8287,Headphones,1,2023-10-16,174.97,10360.0,United Kingdom,Electronics
INV100478,CLO2567,Dress,2,2023-10-16,14.23,10416.0,United Kingdom,Clothing
INV101080,ELE8262,Keyboard,2,2023-10-16,588.82,10267.0,United Kingdom,Electronics
INV104284,TOY8802,Puzzle,5,2023-10-16,16.66,10260.0,Belgium,Toys
INV100942,HOM3147,Picture Frame,1,2023-10-16,58.88,10237.0,United Kingdom,Home & Garden
INV104591,TOY7236,Board Game,10,2023-10-16,68.94,10287.0,United Kingdom,Toys
INV101085,BOO6072,Comic Book,2,2023-10-16,25.9,10419.0,Netherlands,Books
INV104225,CLO3483,Dress,10,2023-10-16,52.32,10156.0,Belgium,Clothing
INV100105,HOM3504,Vase,3,2023-10-16,143.24,10493.0,France,Home & Garden
INV104566,BOO9842,Magazine,3,2023-10-16,13.45,10358.0,Germany,Books
INV101825,CLO5350,Hat,20,2023-10-16,71.65,10245.0,Belgium,Clothing
INV102396,CLO4377,Scarf,2,2023-10-16,89.84,10229.0,United Kingdom,Clothing
INV100299,BOO8345,Fiction Book,1,2023-10-16,24.1,10049.0,United Kingdom,Books
INV103061,ELE4030,Mouse,6,2023-10-16,764.73,10108.0,United Kingdom,Electronics
INV101804,TOY8145,Doll,2,2023-10-16,73.19,10134.0,France,Toys
INV101394,TOY3873,Doll,2,2023-10-16,64.8,10219.0,United Kingdom,Toys
INV104415,BOO4543,Magazine,2,2023-10-17,47.09,10396.0,United Kingdom,Books
INV103606,ELE3064,USB Cable,3,2023-10-17,250.7,10004.0,United Kingdom,Electronics
INV102160,ELE3808,Monitor,10,2023-10-17,505.7,10007.0,Netherlands,Electronics
INV102532,CLO7101,Dress,2,2023-10-17,144.01,10271.0,France,Clothing
INV102054,HOM3419,Lamp,-6,2023-10-17,16.03,10295.0,United Kingdom,Home & Garden
INV103597,ELE5852,Headphones,1,2023-10-17,767.55,10264.0,United Kingdom,Electronics
INV100448,BOO7120,Textbook,1,2023-10-17,26.23,10382.0,United Kingdom,Books
INV103624,HOM2840,Garden Tools,10,2023-10-17,36.83,10441.0,United Kingdom,Home & Garden
INV100488,CLO7391,Scarf,1,2023-10-17,124.82,10411.0,United Kingdom,Clothing
INV104106,CLO5782,Sneakers,4,2023-10-17,181.94,10229.0,United Kingdom,Clothing
INV104980,HOM6560,Picture Frame,2,2023-10-17,31.56,10118.0,United Kingdom,Home & Garden
INV103377,CLO6840,Jacket,4,2023-10-17,17.59,10390.0,United Kingdom,Clothing
INV104341,CLO3609,Dress,1,2023-10-17,93.62,10383.0,United Kingdom,Clothing
INV103669,TOY4412,Action Figure,2,2023-10-17,44.06,10004.0,United Kingdom,Toys
INV104504,ELE4285,Laptop,4,2023-10-18,791.59,10212.0,France,Electronics
INV101266,BOO3763,Comic Book,10,2023-10-18,40.11,10433.0,France,Books
INV102167,ELE4118,Laptop,5,2023-10-18,261.41,10129.0,France,Electronics
INV103232,ELE6310,Monitor,5,2023-10-18,571.66,10447.0,Belgium,Electronics
INV104835,TOY2624,Action Figure,5,2023-10-18,74.96,10184.0,United Kingdom,Toys
INV101416,TOY2543,Board Game,1,2023-10-18,39.25,10104.0,United Kingdom,Toys
INV104832,CLO3844,Scarf,2,2023-10-18,76.78,10291.0,United Kingdom,Clothing
INV102247,TOY6608,Doll,3,2023-10-18,17.68,10422.0,France,Toys
INV102374,TOY1567,Building Blocks,1,2023-10-18,19.3,10245.0,France,Toys
INV101174,HOM7671,Lamp,1,2023-10-18,38.12,10415.0,France,Home & Garden
INV104321,CLO1571,Dress,10,2023-10-18,143.12,10324.0,Belgium,Clothing
INV102117,TOY6132,Doll,3,2023-10-18,65.09,10120.0,United Kingdom,Toys
INV102301,TOY1620,Board Game,1,2023-10-18,70.06,10328.0,United Kingdom,Toys
INV101041,HOM3850,Vase,6,2023-10-18,69.13,10147.0,United Kingdom,Home & Garden
INV102346,TOY7632,Puzzle,4,2023-10-19,73.06,10197.0,United Kingdom,Toys
INV104668,ELE2161,Monitor,1,2023-10-19,261.21,10159.0,United Kingdom,Electronics
INV101116,CLO9296,Sneakers,1,2023-10-19,197.09,10146.0,United Kingdom,Clothing
INV101373,ELE3024,Laptop,1,2023-10-19,397.67,10329.0,Spain,Electronics
INV102578,ELE3808,Laptop,1,2023-10-19,538.45,10220.0,Germany,Electronics
INV104928,ELE7210,Laptop,2,2023-10-19,280.49,10238.0,Netherlands,Electronics
INV104183,ELE6356,Webcam,1,2023-10-19,655.16,10022.0,United Kingdom,Electronics
INV100626,CLO1737,Scarf,1,2023-10-19,165.77,10386.0,Belgium,Clothing
INV103577,ELE6279,Laptop,4,2023-10-19,672.11,10457.0,Netherlands,Electronics
INV104734,CLO3196,Sneakers,1,2023-10-19,125.3,10349.0,United Kingdom,Clothing
INV100873,BOO7720,Comic Book,4,2023-10-19,13.83,10207.0,United Kingdom,Books
INV102152,BOO1818,Comic Book,4,2023-10-19,11.17,10046.0,United Kingdom,Books
INV103767,ELE4680,Keyboard,2,2023-10-19,665.5,10082.0,Spain,Electronics
INV102006,ELE7609,Webcam,3,2023-10-20,326.83,10058.0,United Kingdom,Electronics
INV102715,CLO8392,Scarf,1,2023-10-20,113.12,10430.0,United Kingdom,Clothing
INV100118,TOY3462,Board Game,5,2023-10-20,47.12,10169.0,United Kingdom,Toys
INV104989,TOY4680,Doll,2,2023-10-20,55.76,10166.0,France,Toys
INV102215,BOO5798,Comic Book,1,2023-10-20,27.0,10034.0,United Kingdom,Books
INV104956,TOY5780,Building Blocks,10,2023-10-20,69.35,10321.0,United Kingdom,Toys
INV102237,ELE8004,USB Cable,1,2023-10-20,138.13,10221.0,United Kingdom,Electronics
INV102136,TOY3400,Puzzle,10,2023-10-20,14.8,10013.0,United Kingdom,Toys
INV104925,TOY7027,Doll,1,2023-10-20,12.03,10060.0,United Kingdom,Toys
INV103734,TOY3755,Board Game,3,2023-10-20,13.53,10058.0,United Kingdom,Toys
INV101949,BOO1120,Textbook,5,2023-10-20,30.92,10313.0,United Kingdom,Books
INV101480,CLO9160,Dress,5,2023-10-20,100.0,10231.0,France,Clothing
INV101145,BOO1823,Textbook,2,2023-10-20,34.35,,United Kingdom,Books
INV101298,BOO1109,Magazine,6,2023-10-20,15.52,10211.0,Germany,Books
INV100996,CLO2779,Jeans,1,2023-10-20,116.83,10315.0,United Kingdom,Clothing
INV101334,TOY7523,Doll,10,2023-10-20,29.25,10350.0,United Kingdom,Toys
INV101531,HOM9831,Lamp,6,2023-10-20,109.68,10409.0,Germany,Home & Garden
INV101523,HOM7007,Plant Pot,1,2023-10-20,142.02,10382.0,United Kingdom,Home & Garden
INV101910,HOM6692,Picture Frame,-1,2023-10-20,90.1,10435.0,United Kingdom,Home & Garden
INV100226,ELE2409,Keyboard,6,2023-10-21,554.46,10100.0,United Kingdom,Electronics
INV101180,BOO9593,Fiction Book,6,2023-10-21,20.21,10452.0,United Kingdom,Books
INV103539,HOM9644,Vase,3,2023-10-21,133.83,10187.0,Germany,Home & Garden
INV103391,CLO1861,Dress,2,2023-10-21,154.48,10253.0,United Kingdom,Clothing
INV103349,TOY3197,Building Blocks,1,2023-10-21,61.39,10387.0,United Kingdom,Toys
INV102923,HOM3861,Lamp,1,2023-10-21,47.78,10468.0,United Kingdom,Home & Garden
INV100790,BOO3443,Non-Fiction Book,2,2023-10-21,26.14,10022.0,France,Books
INV103079,CLO2145,Dress,1,2023-10-21,85.15,10441.0,United Kingdom,Clothing
INV101096,HOM4308,Vase,3,2023-10-21,129.67,10081.0,USA,Home & Garden
INV100901,HOM8503,Picture Frame,3,2023-10-21,115.48,10382.0,Germany,Home & Garden
INV102036,ELE7319,USB Cable,1,2023-10-21,298.47,10459.0,United Kingdom,Electronics
INV100020,TOY2881,Action Figure,2,2023-10-21,34.12,10373.0,Spain,Toys
INV104766,ELE5412,Mouse,2,2023-10-21,618.0,10333.0,France,Electronics
INV103921,TOY3808,Board Game,12,2023-10-21,51.8,10332.0,United Kingdom,Toys
INV103685,HOM9594,Picture Frame,2,2023-10-21,133.25,10482.0,United Kingdom,Home & Garden
INV104330,CLO8073,Hat,-3,2023-10-22,61.66,10071.0,United Kingdom,Clothing
INV103634,CLO5297,T-Shirt,1,2023-10-22,59.67,10415.0,United Kingdom,Clothing
INV104531,ELE8877,Headphones,6,2023-10-22,314.79,10212.0,Germany,Electronics
INV104606,CLO9333,Jacket,5,2023-10-22,136.84,10218.0,Spain,Clothing
INV103625,HOM2416,Garden Tools,1,2023-10-22,123.42,10153.0,Netherlands,Home & Garden
INV101927,ELE6202,Keyboard,2,2023-10-22,465.26,10001.0,Germany,Electronics
INV100199,CLO6308,Jeans,1,2023-10-22,76.48,10084.0,France,Clothing
INV104446,ELE8543,Headphones,4,2023-10-22,763.11,10383.0,Belgium,Electronics
INV104717,TOY6439,Board Game,-3,2023-10-22,20.02,10078.0,United Kingdom,Toys
INV102663,HOM2942,Picture Frame,3,2023-10-22,135.77,10290.0,United Kingdom,Home & Garden
INV101668,CLO5088,T-Shirt,1,2023-10-22,58.06,10003.0,United Kingdom,Clothing
INV101534,HOM4988,Garden Tools,2,2023-10-22,23.31,10470.0,United Kingdom,Home & Garden
INV101055,BOO5415,Magazine,4,2023-10-22,19.78,10101.0,Germany,Books
INV103246,BOO1211,Magazine,5,2023-10-22,29.95,10289.0,United Kingdom,Books
INV101383,ELE6773,Monitor,1,2023-10-22,618.86,10036.0,France,Electronics
INV102817,HOM9384,Garden Tools,10,2023-10-22,126.79,10428.0,Germany,Home & Garden
INV104993,TOY1530,Board Game,3,2023-10-23,76.48,10201.0,United Kingdom,Toys
INV100080,TOY4354,Action Figure,3,2023-10-23,21.59,10075.0,United Kingdom,Toys
INV104991,BOO2409,Magazine,6,2023-10-23,8.88,10090.0,France,Books
INV103334,ELE5132,Webcam,1,2023-10-23,585.17,10042.0,Netherlands,Electronics
INV104416,BOO6680,Textbook,1,2023-10-23,29.74,10389.0,Spain,Books
INV104937,HOM7329,Plant Pot,5,2023-10-23,44.98,10004.0,Spain,Home & Garden
INV101029,TOY2176,Board Game,5,2023-10-23,53.62,10002.0,United Kingdom,Toys
INV101407,ELE6646,USB Cable,4,2023-10-23,20.11,10268.0,United Kingdom,Electronics
INV101153,HOM5335,Vase,4,2023-10-23,118.31,10060.0,United Kingdom,Home & Garden
INV101053,CLO9529,Jacket,6,2023-10-23,78.18,10402.0,United Kingdom,Clothing
INV101378,CLO6393,Sneakers,1,2023-10-23,103.51,10434.0,United Kingdom,Clothing
INV104913,ELE5660,Headphones,24,2023-10-23,290.2,10201.0,United Kingdom,Electronics
INV102823,BOO4414,Comic Book,1,2023-10-24,49.86,10023.0,United Kingdom,Books
INV101866,TOY6824,Action Figure,1,2023-10-24,69.42,10281.0,United Kingdom,Toys
INV101154,HOM6494,Plant Pot,2,2023-10-24,11.35,10419.0,United Kingdom,Home & Garden
INV102967,TOY4951,Board Game,3,2023-10-24,27.73,10335.0,United Kingdom,Toys
INV102188,HOM7341,Cushion,3,2023-10-25,95.02,10135.0,United Kingdom,Home & Garden
INV104973,CLO1264,T-Shirt,4,2023-10-25,68.79,10328.0,United Kingdom,Clothing
INV103735,TOY3732,Board Game,12,2023-10-25,72.25,10052.0,United Kingdom,Toys
INV101945,TOY1270,Action Figure,2,2023-10-25,66.56,10494.0,United Kingdom,Toys
INV100255,HOM9320,Picture Frame,1,2023-10-25,103.25,10102.0,United Kingdom,Home & Garden
INV103553,TOY7168,Action Figure,3,2023-10-25,26.71,10303.0,Germany,Toys
INV104932,ELE3355,USB Cable,1,2023-10-26,300.81,10447.0,United Kingdom,Electronics
INV104414,CLO4209,Hat,6,2023-10-26,142.12,10208.0,United Kingdom,Clothing
INV101118,HOM4845,Lamp,2,2023-10-26,118.99,10281.0,United Kingdom,Home & Garden
INV104821,HOM7382,Cushion,6,2023-10-26,129.39,10485.0,United Kingdom,Home & Garden
INV102026,TOY1607,Doll,1,2023-10-26,14.29,10171.0,France,Toys
INV103973,HOM1949,Lamp,1,2023-10-26,14.12,10049.0,United Kingdom,Home & Garden
INV100369,BOO5539,Magazine,1,2023-10-26,31.65,10397.0,United Kingdom,Books
INV101888,TOY2843,Action Figure,3,2023-10-27,59.43,10166.0,United Kingdom,Toys
INV102307,ELE7060,Webcam,4,2023-10-27,228.87,10049.0,United Kingdom,Electronics
INV102290,TOY8394,Puzzle,6,2023-10-27,48.28,10086.0,Netherlands,Toys
INV102137,BOO3343,Non-Fiction Book,10,2023-10-27,25.48,10299.0,United Kingdom,Books
INV104753,CLO8310,Hat,10,2023-10-27,63.88,10222.0,United Kingdom,Clothing
INV100913,ELE7533,Webcam,2,2023-10-27,130.47,10320.0,United Kingdom,Electronics
INV103453,HOM9727,Picture Frame,4,2023-10-27,91.12,10054.0,United Kingdom,Home & Garden
INV100979,ELE1964,USB Cable,6,2023-10-27,636.45,10462.0,United Kingdom,Electronics
INV100624,HOM2016,Vase,2,2023-10-28,116.14,10017.0,United Kingdom,Home & Garden
INV100857,TOY7575,Doll,6,2023-10-28,22.27,10017.0,United Kingdom,Toys
INV102772,BOO5636,Fiction Book,3,2023-10-28,21.72,10033.0,United Kingdom,Books
INV103886,HOM9933,Lamp,1,2023-10-28,16.05,10051.0,United Kingdom,Home & Garden
INV101874,TOY5673,Board Game,3,2023-10-28,60.04,10113.0,Belgium,Toys
INV103341,ELE1038,Keyboard,1,2023-10-28,285.02,10337.0,United Kingdom,Electronics
INV104370,ELE2887,USB Cable,1,2023-10-28,683.53,10030.0,Germany,Electronics
INV101615,ELE7000,USB Cable,1,2023-10-28,368.52,10021.0,United Kingdom,Electronics
INV101802,CLO4430,Jacket,3,2023-10-28,152.64,10406.0,France,Clothing
INV102851,ELE8408,Keyboard,4,2023-10-28,120.81,10053.0,United Kingdom,Electronics
INV101969,ELE8073,Laptop,4,2023-10-28,656.93,10151.0,France,Electronics
INV103182,HOM3493,Vase,6,2023-10-28,28.07,10446.0,United Kingdom,Home & Garden
INV103284,BOO1726,Fiction Book,3,2023-10-28,16.69,10416.0,Netherlands,Books
INV100093,TOY3773,Doll,1,2023-10-28,65.46,10293.0,United Kingdom,Toys
INV101477,HOM1364,Cushion,4,2023-10-28,52.68,10196.0,United Kingdom,Home & Garden
INV102040,ELE5183,Mouse,1,2023-10-28,786.53,10130.0,United Kingdom,Electronics
INV102803,TOY9861,Doll,1,2023-10-29,62.07,10312.0,France,Toys
INV102684,CLO6278,Dress,2,2023-10-29,25.11,10375.0,United Kingdom,Clothing
INV104522,BOO2229,Magazine,6,2023-10-29,14.15,10081.0,United Kingdom,Books
INV103927,HOM8002,Vase,1,2023-10-29,138.2,10249.0,United Kingdom,Home & Garden
INV101132,TOY9539,Action Figure,24,2023-10-29,11.83,10188.0,United Kingdom,Toys
INV102143,ELE1107,Laptop,6,2023-10-29,166.78,10260.0,United Kingdom,Electronics
INV101272,TOY7843,Board Game,20,2023-10-29,64.34,,United Kingdom,Toys
INV103086,HOM8443,Picture Frame,5,2023-10-29,13.92,10444.0,Germany,Home & Garden
INV103000,ELE5308,USB Cable,3,2023-10-29,31.16,10373.0,United Kingdom,Electronics
INV101536,ELE1037,Webcam,1,2023-10-29,478.06,10296.0,United Kingdom,Electronics
INV103240,CLO4600,Dress,1,2023-10-29,122.16,10024.0,United Kingdom,Clothing
INV101504,CLO6827,Scarf,2,2023-10-29,46.12,10492.0,United Kingdom,Clothing
INV104800,TOY2517,Puzzle,4,2023-10-29,31.88,10046.0,United Kingdom,Toys
INV100520,TOY6398,Board Game,1,2023-10-29,22.27,10328.0,United Kingdom,Toys
INV101158,BOO4994,Comic Book,5,2023-10-29,37.05,10410.0,United Kingdom,Books
INV102258,BOO3416,Textbook,3,2023-10-29,34.63,10219.0,Belgium,Books
INV100340,HOM2813,Plant Pot,10,2023-10-29,76.12,10184.0,Belgium,Home & Garden
INV102068,TOY1573,Building Blocks,6,2023-10-29,28.96,10280.0,United Kingdom,Toys
INV102627,CLO4154,Jacket,1,2023-10-29,192.65,10067.0,United Kingdom,Clothing
INV102311,BOO9621,Fiction Book,1,2023-10-30,33.06,10051.0,United Kingdom,Books
INV103078,HOM7961,Cushion,1,2023-10-30,78.37,10346.0,United Kingdom,Home & Garden
INV100780,BOO5354,Magazine,3,2023-10-30,27.96,10408.0,Spain,Books
INV100661,BOO3803,Textbook,5,2023-10-30,37.41,10338.0,United Kingdom,Books
INV103742,TOY8902,Building Blocks,10,2023-10-30,70.98,10324.0,United Kingdom,Toys
INV102063,ELE1562,Headphones,5,2023-10-30,593.88,,Spain,Electronics
INV104134,CLO5166,Hat,3,2023-10-30,158.53,10097.0,United Kingdom,Clothing
INV103566,CLO5925,Jacket,4,2023-10-30,57.7,10323.0,United Kingdom,Clothing
INV104501,CLO7406,Scarf,20,2023-10-30,98.62,10417.0,United Kingdom,Clothing
INV102148,CLO1043,Scarf,2,2023-10-30,97.87,10251.0,United Kingdom,Clothing
INV101432,TOY2645,Action Figure,2,2023-10-30,50.3,10400.0,United Kingdom,Toys
INV101290,CLO2564,Dress,6,2023-10-30,10.23,10325.0,France,Clothing
INV101970,TOY4718,Board Game,12,2023-10-30,75.49,10009.0,United Kingdom,Toys
INV100713,BOO4367,Textbook,1,2023-10-30,48.76,10189.0,United Kingdom,Books
INV103789,HOM3418,Lamp,3,2023-10-30,76.96,10292.0,United Kingdom,Home & Garden
INV100881,CLO2294,T-Shirt,1,2023-10-30,149.79,,Spain,Clothing
INV102769,ELE6422,USB Cable,4,2023-10-30,30.91,10455.0,United Kingdom,Electronics
INV101741,HOM1419,Garden Tools,3,2023-10-30,126.89,10021.0,United Kingdom,Home & Garden
INV101130,HOM6127,Vase,5,2023-10-30,105.18,10110.0,United Kingdom,Home & Garden
INV101098,BOO1992,Textbook,2,2023-10-30,17.08,10036.0,United Kingdom,Books
INV104076,CLO1307,Sneakers,10,2023-10-30,191.83,10363.0,United Kingdom,Clothing
INV101638,BOO4574,Textbook,4,2023-10-31,28.33,10212.0,Netherlands,Books
INV103172,BOO9359,Magazine,1,2023-10-31,42.63,10352.0,United Kingdom,Books
INV102135,BOO8701,Magazine,1,2023-10-31,22.17,10173.0,United Kingdom,Books
INV102075,BOO6443,Textbook,6,2023-10-31,39.66,10357.0,United Kingdom,Books
INV103737,TOY1684,Doll,1,2023-10-31,65.86,10120.0,United Kingdom,Toys
INV100264,BOO3158,Comic Book,1,2023-10-31,25.96,10434.0,United Kingdom,Books
INV100301,TOY3339,Action Figure,12,2023-10-31,22.66,10386.0,United Kingdom,Toys
INV100323,HOM3181,Lamp,2,2023-10-31,101.34,10051.0,United Kingdom,Home & Garden
INV100273,BOO9105,Fiction Book,2,2023-10-31,26.07,10194.0,United Kingdom,Books
INV104834,ELE4190,Laptop,5,2023-10-31,708.21,10171.0,United Kingdom,Electronics
INV100075,HOM5005,Lamp,20,2023-10-31,143.68,10086.0,United Kingdom,Home & Garden
INV104426,ELE6969,USB Cable,5,2023-10-31,223.65,10198.0,Spain,Electronics
INV102128,HOM2563,Vase,4,2023-10-31,79.92,10357.0,Netherlands,Home & Garden
INV103503,ELE8617,Mouse,2,2023-10-31,253.34,10408.0,United Kingdom,Electronics
INV104615,BOO7882,Non-Fiction Book,6,2023-11-01,20.28,10412.0,United Kingdom,Books
INV100674,CLO1572,T-Shirt,4,2023-11-01,126.06,10228.0,United Kingdom,Clothing
INV104618,BOO9734,Magazine,1,2023-11-01,15.92,10095.0,United Kingdom,Books
INV103258,HOM3779,Garden Tools,3,2023-11-01,92.82,,United Kingdom,Home & Garden
INV101527,ELE3670,Monitor,4,2023-11-01,695.08,10319.0,United Kingdom,Electronics
INV102745,BOO4983,Textbook,-2,2023-11-01,10.71,10199.0,United Kingdom,Books
INV102882,BOO9986,Magazine,24,2023-11-01,26.45,10220.0,United Kingdom,Books
INV103440,BOO9303,Magazine,12,2023-11-01,41.69,10036.0,Spain,Books
INV101223,CLO9071,Scarf,6,2023-11-01,19.78,10216.0,Germany,Clothing
INV101996,HOM1416,Picture Frame,1,2023-11-01,49.43,10370.0,United Kingdom,Home & Garden
INV101905,HOM7347,Plant Pot,-1,2023-11-01,95.17,10431.0,United Kingdom,Home & Garden
INV101020,BOO9044,Textbook,1,2023-11-01,34.37,10307.0,United Kingdom,Books
INV104373,BOO8378,Comic Book,4,2023-11-01,28.19,10345.0,Germany,Books
INV101839,BOO3316,Non-Fiction Book,2,2023-11-01,33.86,10117.0,United Kingdom,Books
